************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.129228	1.046208
0.129394	1.046246
0.129568	1.046287
0.129742	1.046328
0.129916	1.046369
0.130064	1.046404
0.130219	1.046440
0.130397	1.046482
0.130587	1.046526
0.130723	1.046558
0.130880	1.046595
0.131073	1.046641
0.131231	1.046678
0.131405	1.046719
0.131589	1.046762
0.131737	1.046797
0.131897	1.046835
0.132080	1.046878
0.132263	1.046921
0.132406	1.046955
0.132563	1.046992
0.132749	1.047036
0.132915	1.047075
0.133089	1.047116
0.133263	1.047157
0.133437	1.047198
0.133585	1.047233
0.133740	1.047270
0.133918	1.047312
0.134108	1.047357
0.134244	1.047389
0.134401	1.047426
0.134594	1.047472
0.134752	1.047510
0.134926	1.047551
0.135110	1.047595
0.135258	1.047630
0.135418	1.047668
0.135601	1.047711
0.135784	1.047755
0.135927	1.047789
0.136084	1.047826
0.136270	1.047870
0.136436	1.047910
0.136610	1.047951
0.136784	1.047993
0.136958	1.048035
0.137106	1.048070
0.137261	1.048107
0.137439	1.048149
0.137629	1.048195
0.137764	1.048227
0.137922	1.048265
0.138115	1.048311
0.138273	1.048349
0.138447	1.048391
0.138631	1.048435
0.138779	1.048470
0.138939	1.048509
0.139122	1.048552
0.139305	1.048596
0.139448	1.048631
0.139605	1.048668
0.139791	1.048713
0.139957	1.048753
0.140131	1.048795
0.140305	1.048837
0.140479	1.048879
0.140626	1.048914
0.140782	1.048952
0.140960	1.048995
0.141150	1.049041
0.141285	1.049073
0.141443	1.049111
0.141636	1.049158
0.141794	1.049196
0.141968	1.049238
0.142152	1.049283
0.142299	1.049319
0.142460	1.049357
0.142643	1.049402
0.142826	1.049446
0.142968	1.049481
0.143126	1.049519
0.143312	1.049564
0.143477	1.049604
0.143652	1.049647
0.143826	1.049689
0.144000	1.049732
0.144147	1.049768
0.144303	1.049805
0.144481	1.049849
0.144671	1.049895
0.144806	1.049928
0.144963	1.049967
0.145157	1.050014
0.145315	1.050052
0.145489	1.050095
0.145673	1.050140
0.145820	1.050176
0.145981	1.050215
0.146164	1.050260
0.146347	1.050305
0.146489	1.050340
0.146647	1.050379
0.146833	1.050424
0.146998	1.050465
0.147172	1.050508
0.147347	1.050551
0.147521	1.050593
0.147668	1.050630
0.147824	1.050668
0.148002	1.050712
0.148192	1.050759
0.148327	1.050792
0.148484	1.050831
0.148678	1.050879
0.148836	1.050918
0.149010	1.050961
0.149193	1.051006
0.149341	1.051043
0.149502	1.051083
0.149685	1.051128
0.149867	1.051173
0.150010	1.051209
0.150168	1.051248
0.150353	1.051294
0.150519	1.051335
0.150693	1.051378
0.150867	1.051422
0.151041	1.051465
0.151189	1.051502
0.151345	1.051541
0.151523	1.051585
0.151713	1.051632
0.151848	1.051666
0.152005	1.051705
0.152199	1.051754
0.152357	1.051793
0.152531	1.051837
0.152714	1.051883
0.152862	1.051920
0.153023	1.051960
0.153205	1.052006
0.153388	1.052052
0.153531	1.052088
0.153689	1.052127
0.153874	1.052174
0.154040	1.052216
0.154214	1.052259
0.154388	1.052303
0.154562	1.052347
0.154710	1.052384
0.154866	1.052423
0.155044	1.052468
0.155234	1.052516
0.155369	1.052550
0.155526	1.052590
0.155720	1.052639
0.155877	1.052679
0.156051	1.052723
0.156235	1.052770
0.156383	1.052807
0.156543	1.052848
0.156726	1.052894
0.156909	1.052941
0.157052	1.052977
0.157210	1.053017
0.157395	1.053064
0.157561	1.053106
0.157735	1.053151
0.157909	1.053195
0.158083	1.053240
0.158231	1.053277
0.158386	1.053317
0.158565	1.053362
0.158755	1.053411
0.158890	1.053446
0.159047	1.053486
0.159241	1.053535
0.159398	1.053576
0.159572	1.053620
0.159756	1.053667
0.159904	1.053705
0.160064	1.053747
0.160247	1.053794
0.160430	1.053841
0.160573	1.053877
0.160730	1.053918
0.160916	1.053966
0.161082	1.054008
0.161256	1.054053
0.161430	1.054098
0.161604	1.054143
0.161752	1.054181
0.161907	1.054221
0.162085	1.054268
0.162276	1.054317
0.162411	1.054352
0.162568	1.054392
0.162762	1.054443
0.162919	1.054484
0.163093	1.054529
0.163277	1.054576
0.163425	1.054615
0.163585	1.054657
0.163768	1.054704
0.163951	1.054752
0.164094	1.054789
0.164251	1.054830
0.164437	1.054878
